Respondent,Grade,Anger,Contempt,Disgust,Fear,Joy,Sadness,Surprise,Engagement,Valence,Sentimentality,Confusion,Neutral,Attention,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise,Pitch,Yaw,Roll,Grade Group
005,65,0.201321512,0.87324512,0.049723364,0.117712379,0.036249395,0.203958273,0.056914687,0.45106858,0.0,2.85628891,0.852436304,98.25350189,91.60089111,0.175384372,0.159710854,1.627771258,16.40176773,21.22348404,0.001210961,0.353375345,0.006082255,0.18156594,4.886892319,22.81723404,0.047145113,0.346556216,1.457911134,0.057131734,0.181046009,0.852436304,2.85628891,16.30015755,4.546174526,-12.90198803,10.05342484,-0.412106872,Above 55
005,65,0.439586222,0.203946233,0.043904614,0.17349562,0.024796234,0.142103478,0.102336369,0.328766108,0.0,0.108201623,2.597007275,99.12082672,98.47425079,2.597007275,0.048497342,0.339959502,0.005508371,0.045872167,0.034455843,0.021326888,0.11334163,14.60956383,0.010372515,0.001003673,36.80322647,0.002555496,0.02749717,22.47697449,12.4793539,0.593142033,0.108201623,0.012939788,3.250854015,-6.17205286,1.163459301,4.151273727,Above 55
005,65,0.204055145,0.236437887,0.083496183,0.141188905,0.02495064,0.427281499,0.055673566,0.404687226,0.0,0.55334723,6.045253277,99.14543152,97.77664948,6.045253277,0.07229121,0.55334723,5.939041138,8.134233475,0.008453587,0.015882086,0.00064469,0.082463533,16.8741684,0.219755843,10.96042442,0.433423609,0.162497416,0.353363067,0.248321667,4.074903488,0.05552087,0.564399183,16.75828934,0.457763761,-3.081647635,5.847894669,Above 55
005,65,0.420152575,23.40006828,0.041582603,0.165516704,0.0284368,0.198662043,0.055452988,15.95765781,-5.441810608,1.281512022,0.312145025,53.1998558,98.50091553,0.312145025,0.005352128,0.446001798,17.28141594,97.22283173,0.009455813,0.062369496,0.007904022,0.000326,2.946604252,72.2123642,0.000276649,22.38255501,7.068641663,0.026921723,0.00957506,0.16197291,1.281512022,48.49493027,0.13778384,-7.578057289,-1.073953509,2.13966918,Above 55
005,65,0.258711129,20.50755119,0.022503069,0.09910766,0.656530678,0.092861444,0.055823434,59.02151489,0.0,28.71617889,0.184480593,58.9848938,96.561409,0.184480593,0.106419951,1.893945694,26.48860359,70.59095001,0.016108371,0.081614219,0.042349339,0.00545747,2.487738848,95.97980499,0.000636725,52.28778458,0.504685283,0.096273795,0.026223933,0.161549821,28.71617889,66.32369995,0.005822288,-13.70435524,5.324419975,1.017950058,Above 55
005,65,0.128746852,0.246845022,0.024831766,0.137483269,0.025881676,0.127730638,0.055729739,0.328766108,0.0,0.457422495,0.123118587,99.50631714,97.27025604,0.123118587,0.032638282,0.480880767,0.457422495,15.69127464,0.058819126,0.152343735,0.009416384,0.001097275,0.031050952,0.109098583,0.002507759,5.722074509,0.030660037,0.012152092,0.343708456,0.078774966,0.420461297,2.612512112,0.326177657,-4.835335732,-4.133568764,4.799515724,Above 55
005,65,0.226593435,38.3001709,0.028177982,0.388914734,0.040276427,0.152516022,0.057117362,5.351872921,0.0,4.467968464,2.514024019,36.6998291,98.48543549,2.514024019,0.016438155,0.311530292,9.531058311,95.30427551,0.004547213,0.145073563,0.624527633,5.3e-05,0.241910994,37.45240402,2.26e-06,88.19313049,55.06991196,0.006444295,0.002861782,0.014679085,4.467968464,56.90193939,0.000791299,-19.67297363,-1.126115322,1.849486709,Above 55
005,65,0.165609226,0.196785882,0.034639742,0.155929819,0.024313571,0.144926846,0.055588439,0.328766108,0.0,0.11017555,0.163058609,99.60643005,98.66379547,0.907958746,0.022989985,0.11017555,0.029165633,0.034426361,0.14061366,0.002532374,0.012586761,0.096432887,1.734348774,0.004538103,1.326634526,0.038196497,0.315360457,0.163058609,9.122729301,0.127871767,0.048734583,0.025329631,1.122663379,-2.054474592,0.490594625,3.870328426,Above 55
005,65,0.133928165,0.179962277,0.022842044,0.13091965,0.030029269,0.137038231,0.056038756,0.328766108,0.0,1.82612443,2.430860281,99.64007568,95.27770233,2.884179592,0.140882269,0.334641665,0.012182048,2.430860281,0.079947196,0.001043347,0.178130075,0.008231618,0.005271849,0.715475023,0.001463222,0.36680907,0.040398769,0.088346124,0.054599021,0.183830664,1.82612443,0.0,0.033208527,-24.09983253,-6.977496624,3.640369177,Above 55
005,65,0.122955628,0.173309401,0.023694728,0.130129933,0.027778801,0.12284337,0.057682283,0.328766108,0.0,0.37909013,0.138655439,99.65338135,97.98556519,0.138655439,0.804894924,0.207654506,0.207290903,12.80852699,0.001500726,0.138182595,0.005181734,0.07418263,0.146254629,0.002838997,0.02101348,1.623447657,0.37909013,0.00531975,0.327900171,0.065762378,1.192755699,0.0,0.09228301,-8.189414024,-2.577578545,2.050292015,Above 55
005,65,0.201981932,0.628156841,0.025679627,0.162203312,0.027513508,0.128678679,0.055897951,0.737439692,0.0,0.985559106,0.183004364,98.74368286,98.55975342,0.183004364,0.023595849,0.446563423,1.958001256,93.38474274,0.005674117,0.212368757,0.004540786,0.027361341,0.053273126,30.92068672,0.00344941,19.8933754,1.692765236,0.042376962,0.177988797,0.363035113,0.985559106,11.82209206,0.198779598,-12.80390167,0.870763242,6.110514164,Above 55
005,65,0.67656517,65.2035675,0.115521729,0.135647416,0.03362928,0.397081912,0.055340283,37.75191498,-15.36100006,2.363046169,2.126899004,9.79642868,98.1085968,0.101004295,0.010910011,1.275308609,47.86901855,93.42482758,0.024952903,0.008255153,0.007604763,0.000324523,6.385415554,85.83466339,0.13359642,11.60053253,7.107152939,2.126899004,0.029680936,0.898946404,2.363046169,66.3809433,0.166923657,-9.013551712,2.256201982,0.90276736,Above 55
005,65,0.132230729,0.205089971,0.026270028,0.128429517,0.024646139,0.136103883,0.055328231,0.328766108,0.0,0.166742668,0.64440012,99.58982086,98.61689758,0.64440012,0.001803608,0.11743854,1.673665762,38.47516632,22.76844215,0.008314311,0.009106304,0.002649992,0.408072054,0.475416005,0.070387244,0.318646163,0.104848325,0.102180004,0.137813836,0.535223663,0.166742668,0.555454373,0.153308049,-2.5863657,-0.665417075,2.988371611,Above 55
005,65,0.300647169,0.3036111,0.033073392,0.272213727,0.026299374,0.273116827,0.055472523,1.018134713,-0.022148132,0.636971533,11.89335632,99.39277649,98.76985931,11.89335632,0.031868085,0.336837292,7.619519234,87.93799591,1.708388567,0.036708191,0.015021306,0.00081247,2.488899469,24.0291481,0.029377645,36.53413391,0.205150291,1.135202289,0.025801528,1.412325621,0.636971533,1.949162483,0.309791148,-15.83308697,0.071694352,1.386489153,Above 55
005,65,0.145052433,0.498752475,0.024910495,0.139127195,0.026715711,0.145321757,0.05582783,0.328766108,0.0,0.60802418,3.202860355,99.00249481,97.10860443,3.202860355,0.043327887,0.67113322,0.102149345,39.64986038,0.059000008,0.016326513,0.162568599,0.015504962,0.038436297,0.328080565,0.012040312,0.563232064,0.053592689,0.468627989,0.864812255,0.416566074,0.60802418,8.666332245,0.117249914,-13.66672707,-4.429553032,2.101913214,Above 55
005,65,0.137113884,0.238790229,0.02573939,0.128336281,0.02748991,0.122913197,0.056337751,0.328766108,0.0,1.088689923,0.034210622,99.52242279,96.86552429,0.034210622,0.009587037,0.22819607,0.144313723,32.24318314,0.015943961,0.115444228,0.010834805,0.320201457,0.014962154,0.338322192,0.469005138,0.050288312,1.726053238,1.380382657,2.197091818,0.291243136,1.088689923,2.786700964,0.250966251,-8.033514023,4.84568882,4.019169807,Above 55
005,65,0.301762193,0.23288171,0.070369773,0.255418152,0.042723522,0.248963729,0.055402216,3.455193043,-0.311599731,4.229879379,1.157899261,99.39647675,96.21020508,0.685658216,0.01833218,1.822023034,34.52840805,65.46636963,0.037739117,0.013683201,0.013987916,0.007957975,2.839043617,47.32111359,3.82e-05,62.95917892,50.06970978,0.048383158,0.006508897,1.157899261,4.229879379,4.616416454,0.140913144,-22.33166313,-5.828879833,5.749894142,Above 55
005,65,0.260361344,0.202452973,0.062533982,0.239435405,0.025869539,0.143736705,0.105357982,0.651559711,0.0,0.35717988,1.36914742,99.47927856,72.5461731,1.36914742,0.044907544,1.176653147,0.197079882,0.225700974,0.104579329,0.008190838,1.060351372,14.37837124,0.074392959,0.029669251,2.676286221,0.034010042,0.35717988,0.646844268,28.25257683,0.159428626,0.063185252,0.19992286,0.404571354,5.78734827,-17.14141273,2.183972597,Above 55
005,65,0.610708535,5.221362591,0.070501238,0.083941475,0.265655786,0.161421582,0.055464458,66.00679016,1.982956052,18.14479828,0.404985785,89.55728149,92.80838013,0.404985785,0.034991864,6.690001011,43.69471359,68.13233948,5.000494957,0.002279554,0.000674659,0.042975012,0.042897288,16.7250576,0.207859352,13.24512482,94.90142822,41.88585281,2.228626728,2.6235919,18.14479828,44.26187515,0.392462015,-16.49094391,9.211895943,4.486851692,Above 55
005,65,0.153659016,0.199157208,0.030827165,0.149071053,0.02412503,0.13210611,0.056358781,0.328766108,0.0,0.063312382,0.368454307,99.60168457,45.14995193,0.58447957,0.032545876,0.036814254,0.337116122,0.0,0.260263026,0.000715628,0.063312382,0.368454307,0.092930086,0.039277345,0.044193637,0.027077178,0.08874011,0.069640689,7.096460342,0.054205917,0.016228251,0.193706378,0.004234644,-3.827022076,-22.97307014,11.3485384,Above 55
005,65,0.183674634,1.062555671,0.062703677,0.147577405,0.02460639,0.474155784,0.055833835,0.629030108,0.0,0.295701385,0.726377487,97.87487793,85.80992126,0.726377487,0.050241858,0.295701385,28.39951706,89.6675415,0.000455522,0.183526769,0.005118721,0.00142201,14.43225193,6.869303226,7.76e-05,9.437534332,8.891751289,0.003196681,0.028286457,0.199464798,0.061818793,16.03691864,0.080687866,-6.790738583,-13.00203991,8.46490097,Above 55
005,65,0.220300958,0.390732795,0.028232655,0.197441593,0.080674142,0.125515491,0.056499623,16.32993889,0.0,9.351844788,0.566626072,99.21853638,92.41419983,0.566626072,0.14860639,2.953114986,13.53743935,83.64840698,0.081267439,0.34295243,0.011492209,0.021912551,0.015905363,46.83336258,0.009137506,53.59235382,70.04747009,0.299660832,0.355438322,0.17700243,9.351844788,13.17601204,0.022856444,-15.901824,9.499988556,1.381854057,Above 55
005,65,0.139315531,0.22329621,0.026217857,0.134727359,0.024733899,0.223044127,0.055455104,0.328766108,0.0,0.387058944,0.816569448,99.55341339,97.7203598,2.012406588,0.00516702,0.387058944,1.555881858,0.816569448,0.257019758,0.016992602,0.0311474,0.023558712,8.4195261,0.483590007,0.013005365,0.633167565,0.165936813,0.019434782,0.215621412,0.474492967,0.061757367,0.962443292,0.138266116,-7.392743111,-3.209531307,3.450511456,Above 55
005,65,1.056102633,4.536356926,0.544026077,0.46045953,0.030163553,0.929638028,0.055388197,56.328022,-27.37479401,2.709186316,0.93366015,90.92729187,94.00252533,0.93366015,0.008304104,2.709186316,93.79108429,97.64240265,1.72534883,0.000806224,0.020645555,0.018121164,4.394516468,88.87698364,0.003697412,96.67675018,14.14837551,0.006604912,0.078061923,0.23169598,0.661105752,30.39837837,0.13368763,-4.850590229,-8.240077972,3.255871296,Above 55
005,65,0.13272509,0.20107688,0.026633361,0.129959121,0.024554009,0.332799524,0.055550512,0.328766108,0.0,0.272956491,0.37252447,99.33439636,67.72918701,0.37252447,0.028462512,0.272956491,1.248261452,1.717995048,0.148805544,0.012569441,0.014505134,0.062616371,17.41497231,0.049506523,0.004530704,0.084666654,0.728165984,0.008850448,0.800176024,0.29583776,0.054278038,0.359941483,0.436331242,-10.56642437,-18.29323006,5.38385582,Above 55
005,65,6.795209885,2.249225616,0.03712339,1.881443024,0.024367852,19.13076973,0.060677972,90.34754944,-53.81042862,0.211538136,58.74889755,61.73846054,95.56472015,96.02267456,0.001314072,0.211538136,10.53908634,58.74889755,0.001476098,2.159183264,0.06713587,0.010657521,13.68106937,25.14206314,0.00647751,6.342453957,0.06028004,0.048228834,0.129358158,1.398150206,0.017269207,0.742833078,0.223966494,0.749433994,-6.648936272,5.45468998,Above 55
005,65,0.010844635,0.012498579,0.001885464,0.024059927,66.88568115,0.010703097,0.055927183,99.22797394,77.56987762,5.641178131,0.036961425,8.114318848,98.67505646,0.036961425,0.032836188,7.960855961,0.379883111,23.08096123,0.000690154,0.243464604,0.00270548,0.001420775,0.001082286,5.641178131,0.000224793,66.43211365,0.029804198,0.069218114,0.017339,0.043821786,76.88271332,28.50744057,0.039421752,-20.33912659,0.447706938,2.837749481,Above 55
005,65,0.179589972,0.1843234,0.040129602,0.157038465,0.02663237,0.127057225,0.058853474,0.328766108,0.0,0.64628619,0.197664216,99.63134766,98.4895401,0.197664216,0.034357376,0.540585101,0.107878856,0.0,0.207304031,0.053768829,0.146826491,1.270189404,0.046432856,0.010279632,22.03818512,0.010498945,5.237411022,1.594058394,11.1670866,0.215797231,0.64628619,0.0,3.00582695,-0.705025434,1.11231339,6.179868221,Above 55
005,65,0.154756323,0.190500557,0.036346998,0.176175743,0.030945035,0.134434924,0.055691641,0.328766108,0.0,2.081815958,0.627993107,99.6190033,98.59363556,0.216065392,0.003841443,2.081815958,2.110378504,81.21579742,0.029807609,0.011144418,0.010797746,0.153293222,0.627993107,2.408700943,0.026259109,22.61855888,9.7619133,0.800356627,3.284480095,0.401570201,1.208599448,0.696241438,5.088840485,-7.754361629,-0.750016868,5.918827534,Above 55
005,65,0.037448984,0.008044123,0.006803464,0.055573281,2.948765039,0.03823901,0.055350836,33.71682358,35.83173752,10.17513275,0.666612327,94.10246277,98.41034698,0.274975687,0.008624474,1.729790688,2.1033957,57.25294495,0.230141729,0.00309362,0.019845877,0.000114698,2.915019751,10.12146282,0.001111914,44.15176773,10.17513275,0.232682258,0.068740033,0.666612327,42.46082306,0.0,0.957272708,-22.61342239,-1.37186563,3.546319723,Above 55
005,65,0.170090154,0.217805848,0.032261971,0.165872678,0.024143597,0.143563867,0.074074127,0.328766108,0.0,0.170417964,2.293112516,99.56439209,27.2339077,2.293112516,0.081697866,0.038140114,0.111419573,1.806583762,0.215749905,0.002190593,0.216463193,6.728811741,0.170417964,0.450080216,0.164736822,1.512531519,17.54943275,0.004984024,8.820145607,0.02256602,0.022451246,0.651833296,0.002570302,-1.198187232,-26.91393661,2.981895208,Above 55
005,65,0.258956969,3.785752535,0.039340451,0.217233524,0.028287562,0.181469873,0.055713352,1.250224352,0.0,1.083379865,1.533285379,92.42849731,97.73551178,1.533285379,0.042890213,1.083379865,14.90048885,94.34648132,0.015642397,0.142936543,0.002326464,0.000289572,0.756966472,37.29698944,0.002111891,39.34214401,1.271798849,0.046613637,0.016792374,0.345423579,0.910931945,28.66566658,0.178869262,-15.12294579,-3.175416946,5.588571548,Above 55
005,65,0.142673194,0.205562964,0.031009534,0.127834752,0.024922445,0.15967299,0.057688471,0.328766108,0.0,0.441456467,1.203517795,99.58887482,98.45571136,0.456179023,0.002540244,0.441456467,2.25195837,47.07078552,0.000823245,0.15470542,0.009372846,0.858390272,3.474821806,3.572786808,0.320851833,0.502270997,0.230522856,0.139458954,0.188824043,1.203517795,0.102180101,0.57606715,2.340794802,1.204389334,1.224776387,4.878167152,Above 55
005,65,0.106795013,0.111427322,0.020107105,0.104722939,0.060531661,0.103712514,0.055602688,0.328766108,2.141968727,0.674116671,0.674116671,99.77714539,96.71703339,0.674116671,0.090703487,1.515892982,0.12642315,60.10987854,0.03252776,0.019814074,0.006013194,0.024163976,0.056182995,0.202589527,0.013690888,2.448272228,0.038316719,0.822838187,0.231801808,0.175989583,7.506975174,0.0,1.025485158,-18.73879051,5.084789753,1.580157399,Above 55
005,65,0.552132368,0.208459496,0.226265967,0.403452754,0.024497047,0.140657112,0.055431273,5.540044308,0.0,0.31009832,1.331861973,98.89573669,96.87947845,2.357630491,0.014047315,0.31009832,0.60245347,1.331861973,0.481272072,0.00277997,0.005044439,0.044677403,0.024221761,0.011667967,0.111650564,0.049002968,0.086929947,0.256895602,55.68109894,1.173756719,0.014626049,0.201536089,6.202980995,-10.72894287,-4.822669029,0.952096999,Above 55
005,65,0.788783729,0.714108467,0.04128278,0.426576048,0.024653729,41.01670837,0.055307698,92.90135193,-41.3388176,0.298116416,7.279340267,33.98329163,98.78407288,46.88122559,0.004292484,0.298116416,3.087675333,7.279340267,0.111514241,0.000232598,0.002687311,0.005745045,78.45465088,1.540373921,0.014158487,1.008413434,0.045968413,0.682707787,0.005148737,2.853372097,0.077809118,1.404124022,5.962835789,-1.836355448,0.012838423,2.211338282,Above 55
005,65,0.008902759,0.000999815,0.004592807,0.008016578,99.82820892,0.008734352,0.05642844,99.97663879,98.15564728,0.304771155,0.233038187,0.0,96.4811554,0.304771155,0.018589631,64.89567566,0.109569155,0.0,0.008759868,0.0225062,0.220563367,0.233038187,0.00018539,0.003499454,0.014247995,24.03048897,0.073940024,2.281055689,12.55699825,3.804737568,98.69403076,20.06397247,20.51931953,-2.559768438,-5.443929672,2.98801446,Above 55
005,65,0.152448565,0.307655096,0.032031443,0.13893415,0.025042327,0.147683352,0.055344503,0.328766108,0.0,0.535680532,2.907182693,99.38468933,97.70816803,2.907182693,0.014798755,0.535680532,0.033849955,8.886973381,0.030485677,0.001657442,0.00130235,0.011168854,0.579748273,0.479423195,0.140478745,0.94035244,0.001018252,0.019773308,0.785422027,0.839889228,0.097343616,3.803541899,4.428183079,-5.74100399,-3.236821413,3.366352797,Above 55
005,65,0.215245336,1.154688239,0.069716983,0.233952031,0.038600136,0.224459752,0.055974111,49.65926361,0.0,4.01315546,1.078297615,97.69062042,98.5137558,1.078297615,0.011428955,0.457302213,35.36310577,95.12765503,83.98212433,0.287176967,0.001635278,0.000322331,0.163085774,21.46776962,0.001095336,53.2966423,92.0854187,0.027392376,0.010841222,0.392688185,4.01315546,19.52554703,0.011633759,-9.918094635,1.030292869,2.984795809,Above 55
005,65,0.139940709,0.200748846,0.026758358,0.133989647,0.024293551,0.138806731,0.055575456,0.328766108,0.0,0.127044871,1.616670012,99.59850311,97.08930206,1.616670012,0.056698974,0.127044871,0.835580647,1.866315484,0.008852905,0.009148465,0.055636354,0.007439665,0.195591837,1.363411665,0.000378986,0.232066959,0.324558884,0.005622458,0.782286942,0.7214486,0.03279458,0.043284692,0.390825212,-15.3918829,-4.463811398,10.51378441,Above 55
005,65,0.493464291,8.993082047,0.186008081,0.222211897,0.029927006,0.502871633,0.055298261,7.060190201,-12.59642792,1.579505324,1.505962968,82.01383209,97.71094513,1.134614229,0.001712945,1.579505324,59.6785202,95.63314819,0.065472148,0.001547115,0.002933251,0.002658874,5.257585526,54.66780853,0.0088358,44.33098221,9.705895424,1.505962968,0.019675024,1.413260818,1.163847685,37.59516525,0.526012063,-17.58502388,3.230615616,9.623048782,Above 55
005,65,0.125279307,0.524653256,0.023894122,0.125055417,0.027888743,0.1244618,0.055455849,0.328766108,0.0,0.347616881,0.347616881,98.95069122,98.49862671,0.347616881,0.044457864,0.133823544,0.056007948,72.35511017,0.035426017,0.018248122,0.013138988,0.00135013,0.124823533,0.064994305,0.000425594,1.043013692,0.002743687,0.202782348,0.172647476,0.200590521,1.265610933,10.28155041,0.380676299,-12.33888912,-1.081689,2.885630846,Above 55
005,65,0.257122248,0.199253529,0.064122073,0.229984343,0.024148572,0.13900806,0.057270244,0.63418901,0.0,0.036467329,0.690819144,99.48575592,96.79261017,1.096737504,0.047352042,0.036467329,0.163619712,0.31549111,0.003874108,0.104833744,0.007277345,0.690819144,0.784019828,0.026411518,0.008481015,0.023660298,0.111644976,0.003235638,28.1442318,0.21409601,0.025141273,0.087511986,0.569946647,-6.778204441,-4.964436531,3.370385408,Above 55
005,65,0.032445654,0.033243846,0.004192557,0.019257551,99.40154266,0.01604699,0.064590454,99.96614075,71.07444763,91.63670349,0.106203265,0.0,98.71993256,0.106203265,0.01348618,47.34570694,38.75366211,3.612174988,0.0002476,3.603699446,0.049536735,0.072172813,0.000817545,91.63670349,0.00310301,90.49305725,7.715735435,1.139788628,0.876395583,2.910977364,96.38487244,51.46187592,0.01727853,-12.44240284,0.27312839,2.059141397,Above 55
005,65,0.483632237,0.231944978,0.116718106,0.39849034,0.024066767,0.173835218,0.728197694,4.021450043,0.0,0.023851376,6.816993713,98.54359436,79.82025146,6.816993713,0.348663688,0.014248267,0.008087456,0.002091228,0.0100433,0.094688304,0.315591067,61.27999115,0.023851376,0.000571908,0.529583454,0.007473554,0.053477954,0.003641209,47.03656387,0.175727591,0.006026185,0.231911883,0.197121531,-3.751173258,-15.12451172,2.209434032,Above 55
005,65,0.036804937,1.198990583,0.00672792,0.04509531,2.521481991,0.03616545,0.055663455,24.36227608,37.03400803,2.437952518,0.268396556,94.95703125,98.62952423,0.268396556,0.016026575,4.49304533,0.554206192,60.31586075,0.396293074,0.130610153,0.014667991,0.005620485,0.002743635,2.437952518,0.018093765,20.0734787,0.625291348,0.564306915,0.371012658,0.295289189,39.61738968,45.2081604,0.039204981,-11.2082119,0.618911624,2.262016773,Above 55
005,65,0.172419727,0.316961706,0.027900206,0.123881795,0.050666776,0.120657533,0.055380229,0.328766108,0.0,5.45458889,0.204849258,99.36607361,97.81679535,0.105700448,0.008330381,5.45458889,2.085361004,87.95452881,0.069050074,0.008394446,0.001367556,0.026332444,0.204849258,5.506165504,0.28050667,7.894475937,2.921773195,8.411662102,1.302422285,1.800133109,3.914252043,7.436846733,1.537716269,-8.497182846,2.988478899,4.927894592,Above 55
005,65,0.14269039,0.257369876,0.025386652,0.160236418,0.026692035,0.134195074,0.056114119,0.328766108,0.0,0.735387027,1.874007225,99.48526001,94.74616241,1.874007225,0.318309337,0.404492408,0.029016556,7.272516251,5.565066814,0.000311466,0.039434358,0.002505295,0.193380266,5.395456314,0.000613428,15.46356392,0.01621894,0.031023994,0.260752678,1.007930875,0.735387027,2.88402319,0.399999321,-17.97810745,-7.538787365,4.673593998,Above 55
005,65,0.178860664,0.224748284,0.055475563,0.153968036,0.02446101,0.368177831,0.056053955,0.509799123,0.0,0.144434839,1.618720651,99.26364899,97.80998993,1.618720651,0.006707881,0.144434839,24.54811668,67.27622223,0.000318664,0.294190884,0.033592928,0.000303659,10.25689125,4.587059975,0.003707174,10.66976261,0.559820592,0.076744005,0.0130288,0.235407829,0.085506514,1.133344889,0.196797028,-7.948612213,-3.004405737,2.393939495,Above 55
005,65,0.612793326,0.219449162,0.14436087,0.574894309,0.024305526,0.181538641,0.089493968,6.681256771,0.0,0.146998286,4.279569149,98.77441406,98.63306427,6.025999069,1.498863459,0.146998286,0.03088971,0.091760896,0.009876884,3.339705229,2.453250885,4.279569149,0.015179011,0.018883146,6.737494469,0.013547041,0.359370857,0.723076165,54.49488449,0.090075992,0.027089365,0.181133538,0.278581023,0.476502448,0.605814993,5.952036381,Above 55
005,65,0.212767065,0.259201169,0.025681663,0.186800703,0.025700716,0.239539847,0.055544712,0.328766108,0.0,0.57258141,13.65188026,99.4815979,55.40798187,13.65188026,0.0511351,0.057263803,0.322953165,20.66301346,0.008794561,0.006430562,0.046703372,0.011373379,0.71647495,0.035237461,0.003124288,0.959648192,3.291590214,0.045637771,1.535970211,0.380657703,0.57258141,0.001879126,0.106185213,-17.44083977,-20.91415596,7.670048237,Above 55
005,65,0.233253911,0.189563498,0.069033161,0.19957523,0.029540658,0.124726504,0.055446174,0.458007157,0.0,0.311596513,0.311596513,99.53349304,98.21879578,0.311596513,0.03281394,0.770187676,0.04397729,17.79959106,0.738165736,0.004929001,0.003834829,0.031422667,0.301396757,0.101444095,0.021471038,1.614704609,0.292161524,0.291985303,23.8895092,0.510752678,1.458148241,0.81023699,5.620669365,-6.828438282,-1.950448036,3.893327713,Above 55
005,65,0.042321332,0.01279407,0.00849984,0.054494623,1.51547718,0.038883895,0.057155978,15.63968372,32.99250793,18.07103157,0.067521252,96.96903992,78.63387299,0.067521252,0.078823321,2.100251198,0.059474576,38.79251862,0.058391627,0.007547235,0.003324411,0.712629914,0.003400296,0.730516016,0.002729787,21.57406616,18.07103157,0.096252985,3.466586828,0.205426455,36.18044281,0.0,0.776067495,-31.91454697,15.48502254,5.32246542,Above 55
005,65,0.131406277,0.217599303,0.026471468,0.128706202,0.024720648,0.133414015,0.055401556,0.328766108,0.0,0.285427719,0.646396458,99.56480408,95.51617432,0.475316286,0.011523076,0.285427719,0.484921426,35.90372086,0.034760471,0.005080372,0.004533798,0.032538056,0.646396458,0.923122048,0.00028044,0.850399077,0.190128475,0.033992991,0.344798774,0.928152621,0.108528249,1.114853263,0.527363598,-8.886305809,-6.705905437,4.031119347,Above 55
005,65,0.144381687,0.489257425,0.027971612,0.128694683,0.031172741,0.13763845,0.056469657,0.328766108,0.0,2.209804773,2.297614574,99.02148438,95.24969482,2.297614574,0.007411284,0.238265321,2.881756544,9.616024971,0.009626218,0.503041327,0.001134981,0.000643496,0.152646855,3.543253899,0.014302975,0.916646957,1.070374966,0.116893679,0.275057286,0.796050727,2.209804773,9.819746017,1.610541344,-21.61729622,7.008535385,2.000952244,Above 55
005,65,0.161810994,1.405150652,0.034331016,0.143884197,0.035669554,0.124091119,0.05568599,0.328766108,0.0,0.661952436,0.661952436,97.18969727,98.31159973,0.661952436,0.008181782,2.488350868,0.484468311,97.23683929,0.00111813,0.043948375,0.004005074,0.120507643,0.00918073,0.587398589,0.101626731,0.588055789,0.540419042,1.48165226,9.231027603,0.735022664,2.275124311,20.26743889,1.44206512,-10.63280201,1.67822516,1.853906751,Above 55
005,65,0.168994948,0.184867233,0.035879146,0.159150928,0.026122544,0.131408915,0.056068249,0.328766108,0.0,0.584129155,0.786196053,99.63026428,97.89634705,0.109847322,0.014952555,0.321873099,0.161867529,0.544703662,0.044306681,0.038463108,0.101649195,0.18585825,0.805586219,0.011074912,0.013982475,0.531933248,0.167560428,0.786196053,11.7394352,0.33467713,0.584129155,0.0,0.172875673,-5.110183239,-2.798815012,2.964042664,Above 55
006,55,0.033764027,0.834384382,0.009798057,0.051256828,3.198528767,0.034376983,0.057609048,37.65167999,37.14804459,31.14827919,0.325458348,93.60294342,97.98834991,0.325458348,0.016462907,1.106232882,8.87923336,0.0,0.000148681,0.051217489,0.018010834,0.906232715,0.0465247,0.844221771,0.09740559,40.23103333,31.14827919,0.323060632,2.142569065,2.945482969,43.52843094,44.50875092,0.78540343,-12.4471302,-2.570533991,1.413586855,Below 55
006,55,8.400309563,0.886457503,0.565591574,3.092550516,0.024086254,1.354947448,0.113641202,98.32761383,-16.16133118,0.001502104,17.28646278,83.1993866,93.9574585,53.14809036,0.005095942,0.037447415,5.47e-05,0.015694244,0.029594922,0.000639253,0.017982023,17.28646278,1.93e-06,7.15e-07,6.754378319,9.34e-06,0.000138492,5.299509048,90.88458252,0.828788638,0.001502104,1.927052259,1.867484212,-9.086093903,8.279914856,-0.899032593,Below 55
006,55,4.387415886,1.233253956,0.08635778,1.749806166,0.02409889,3.536399364,0.056410424,75.84725952,-29.12926483,0.02569861,0.340711206,91.22516632,98.63817596,74.67747498,0.001252664,0.02569861,0.550787985,0.068030894,0.002535604,0.440031976,0.000323806,0.045419686,0.340711206,0.000959317,0.001950409,0.005328209,0.084351115,1.708378077,32.8963356,1.679485798,0.012160275,0.008487509,1.626052022,-22.60816765,-0.586804926,1.281937122,Below 55
006,55,1.128594398,0.706394911,0.034317013,0.619174004,0.024047635,1.294618607,0.064665541,7.437479496,-15.19171143,9.75e-05,3.592493057,97.4107666,92.22255707,51.92263031,0.020885302,0.011896765,6.32e-06,0.002801914,5.21e-05,0.148978531,0.004445488,3.592493057,1.27e-06,2.93e-06,11.15829754,1.44e-05,3.14e-05,1.400142193,10.03387642,0.224584088,9.75e-05,0.064016625,0.215548798,-4.609388828,9.635110855,1.079105854,Below 55
